Stock_ID,Date,Close,Prob_Up
4951,2026-01-16,65.30000305175781,0.5412576
6577,2026-01-16,72.0,0.5410408
1455,2026-01-16,7.920000076293945,0.5409884
3372,2026-01-16,22.549999237060547,0.5408732
6875,2026-01-16,51.400001525878906,0.5408533
1626,2026-01-16,11.100000381469727,0.54072183
3686,2026-01-16,19.200000762939453,0.54063934
6732,2026-01-16,174.5,0.5405231
6284,2026-01-16,92.0,0.54051965
2904,2026-01-16,17.0,0.5405097
1464,2026-01-16,11.850000381469727,0.5403724
6486,2026-01-16,83.9000015258789,0.5402395
1536,2026-01-16,64.69999694824219,0.54009
3043,2026-01-16,21.799999237060547,0.53997046
4807,2026-01-16,17.899999618530273,0.5398888
3594,2026-01-16,37.400001525878906,0.53983146
6270,2026-01-16,25.450000762939453,0.53979665
3546,2026-01-16,76.5999984741211,0.5397911
6561,2026-01-16,348.5,0.5393059
8043,2026-01-16,95.0999984741211,0.53928035
5474,2026-01-16,167.0,0.53906804
3591,2026-01-16,21.200000762939453,0.53902966
2316,2026-01-16,101.5,0.53887135
3444,2026-01-16,76.19999694824219,0.5387686
4956,2026-01-16,21.049999237060547,0.5387678
6465,2026-01-16,36.400001525878906,0.53869927
5425,2026-01-16,65.69999694824219,0.5386078
3624,2026-01-16,65.19999694824219,0.5385808
2937,2026-01-16,43.79999923706055,0.5385076
3149,2026-01-16,44.400001525878906,0.5383897
2504,2026-01-16,37.650001525878906,0.5382862
8932,2026-01-16,184.0,0.5382726
6863,2026-01-16,119.5,0.5382481
5013,2026-01-16,30.75,0.53821707
8390,2026-01-16,97.19999694824219,0.538128
3623,2026-01-16,30.399999618530273,0.5380413
2360,2026-01-16,989.0,0.53803885
6683,2026-01-16,410.0,0.537769
5011,2026-01-16,13.550000190734863,0.5375933
6657,2026-01-16,43.0,0.537491
6206,2026-01-16,95.5,0.5374701
8291,2025-07-30,25.259258270263672,0.5374075
4771,2026-01-16,178.0,0.5373147
8099,2026-01-16,72.80000305175781,0.53724116
3540,2026-01-16,31.75,0.5371204
1108,2026-01-16,15.100000381469727,0.5369345
9946,2026-01-16,17.950000762939453,0.5369224
5519,2026-01-16,31.899999618530273,0.53689224
5274,2026-01-16,8700.0,0.53688556
3555,2026-01-16,84.19999694824219,0.5368627
9944,2026-01-16,16.700000762939453,0.5366763
2104,2026-01-16,12.0,0.536675
5601,2026-01-09,36.70000076293945,0.5366323
3609,2026-01-16,41.04999923706055,0.5365034
1439,2026-01-16,30.200000762939453,0.5363716
6220,2026-01-16,25.850000381469727,0.53634787
1453,2026-01-16,12.25,0.5362049
6139,2026-01-16,584.0,0.53607947
3354,2026-01-16,31.049999237060547,0.53607625
4804,2026-01-16,6.800000190734863,0.53590924
3169,2026-01-16,95.30000305175781,0.5357772
2491,2026-01-16,20.850000381469727,0.5357445
5498,2026-01-16,70.0,0.5356442
4130,2026-01-16,30.950000762939453,0.5355633
2331,2026-01-16,27.25,0.5352489
8104,2026-01-16,39.95000076293945,0.5349406
2027,2026-01-16,36.5,0.5349207
2615,2026-01-16,77.19999694824219,0.53428537
9960,2026-01-16,23.200000762939453,0.5339906
2467,2026-01-16,250.0,0.5337804
3580,2026-01-16,71.0999984741211,0.5337329
3521,2026-01-16,14.5,0.5336061
6227,2026-01-16,91.9000015258789,0.5335993
3024,2026-01-16,11.199999809265137,0.5333522
2419,2026-01-16,31.350000381469727,0.5330044
2897,2026-01-16,9.119999885559082,0.5328367
2438,2026-01-16,21.899999618530273,0.53273195
1714,2026-01-16,9.079999923706055,0.5321929
6547,2026-01-16,38.25,0.53207237
2756,2026-01-16,81.30000305175781,0.53203976
2069,2026-01-16,19.399999618530273,0.5320311
6751,2026-01-16,59.599998474121094,0.53191364
2380,2026-01-16,5.110000133514404,0.5318895
3058,2026-01-16,10.199999809265137,0.53187364
6183,2026-01-16,96.19999694824219,0.5317083
5469,2026-01-16,101.0,0.5316511
4976,2026-01-16,31.200000762939453,0.53145045
1217,2026-01-16,10.600000381469727,0.53101754
6122,2026-01-16,54.20000076293945,0.5309537
1760,2026-01-16,65.5999984741211,0.5306794
5876,2026-01-16,39.599998474121094,0.53066
3289,2026-01-16,122.0,0.53035015
9103,2026-01-16,4.710000038146973,0.53026974
3003,2026-01-16,48.75,0.5302386
3360,2026-01-16,15.600000381469727,0.53007996
9902,2026-01-16,17.200000762939453,0.5299011
8107,2026-01-16,15.550000190734863,0.5297346
2536,2026-01-16,24.0,0.52965987
4157,2026-01-16,14.399999618530273,0.5294284
1442,2026-01-16,29.850000381469727,0.52935183
6418,2026-01-16,38.95000076293945,0.52934045
2912,2026-01-16,220.0,0.52927953
1560,2026-01-16,423.5,0.5291071
2012,2026-01-16,17.350000381469727,0.5288879
2480,2026-01-16,141.5,0.52868634
8240,2026-01-16,43.25,0.52848935
3556,2026-01-16,37.75,0.52834535
2637,2026-01-16,70.9000015258789,0.5282894
